card_id,account_id,card_type,card_number,expiry_date,cvv,status
2708,3091,Credit,3.51407E+15,1930-07-01,615,Active
2709,4285,Debit,3.42148E+14,2028-11-01,187,Blocked
2710,6036,Credit,3.02327E+13,2026-03-01,501,Blocked
2711,4961,Debit,4.73913E+18,1930-04-01,959,Active
2712,2234,Debit,2.13173E+14,1933-04-01,932,Active
2713,2758,Credit,3.57678E+15,1934-12-01,750,Active
2714,1404,Credit,3.03837E+13,1933-12-01,686,Blocked
2715,4547,Credit,4.09982E+15,1932-09-01,236,Active
2716,4980,Credit,5.03848E+11,2025-11-01,777,Blocked
2717,5878,Credit,6.7624E+11,1933-10-01,793,Active
2718,4885,Debit,1.80074E+14,2029-07-01,521,Active
2719,3952,Credit,6.75909E+11,1934-08-01,343,Blocked
2720,2616,Debit,2.29868E+15,1932-04-01,532,Active
2721,6881,Credit,6.01125E+15,1931-08-01,306,Active
2722,3044,Debit,3.59045E+15,1930-08-01,726,Active
2723,4181,Debit,5.02046E+11,2027-05-01,149,Active
2724,5617,Credit,2.26962E+15,1933-04-01,246,Active
2725,6211,Credit,3.51809E+15,2028-02-01,205,Active
2726,5246,Credit,3.71516E+14,1932-03-01,197,Blocked
2727,4152,Debit,6.76236E+11,2025-12-01,138,Blocked
2728,5184,Credit,4.03138E+15,1930-11-01,663,Active
2729,2761,Credit,2.13161E+14,2029-04-01,422,Active
2730,2767,Credit,3.43395E+14,1932-10-01,757,Active
2731,5815,Credit,4.36262E+15,1931-10-01,267,Blocked
2732,4000,Debit,2.13155E+14,2029-03-01,442,Blocked
2733,6149,Debit,3.52214E+15,1934-07-01,537,Active
2734,5779,Credit,5.03806E+11,2029-02-01,175,Blocked
2735,3656,Debit,4.12142E+18,1934-07-01,308,Active
2736,6269,Debit,3.52783E+15,2029-12-01,918,Blocked
2737,5133,Debit,4.57613E+12,1930-09-01,883,Active
2738,3861,Debit,3.58057E+15,1934-08-01,466,Blocked
2739,2904,Debit,2.13188E+14,2028-01-01,216,Blocked
2740,5690,Credit,3.4852E+14,1931-11-01,308,Blocked
2741,4308,Debit,4.0985E+15,2027-02-01,164,Blocked
2742,6801,Credit,5.83745E+11,1932-04-01,766,Active
2743,4537,Credit,3.57088E+15,1930-09-01,729,Blocked
2744,4371,Debit,4.95156E+12,1930-11-01,363,Blocked
2745,2281,Credit,3.58105E+15,1930-06-01,849,Active
2746,2398,Credit,3.58832E+15,2026-01-01,639,Blocked
2747,3747,Credit,3.03117E+13,2028-03-01,509,Blocked
2748,5437,Credit,3.00929E+13,1931-04-01,198,Blocked
2749,1942,Credit,4.29811E+15,1933-07-01,342,Blocked
2750,672,Credit,3.57356E+15,1935-05-01,937,Active
2751,1512,Debit,3.70813E+14,2029-01-01,494,Active
2752,2028,Credit,3.86741E+13,2027-11-01,881,Active
2753,6650,Debit,6.76195E+11,1934-08-01,663,Active
2754,4173,Credit,4.89069E+18,2029-12-01,738,Active
2755,176,Credit,6.76101E+11,2028-08-01,991,Active
2756,2107,Debit,4.15409E+12,1931-11-01,251,Active
2757,560,Credit,2.46209E+15,2028-08-01,664,Active
2758,3041,Debit,2.13178E+14,1931-01-01,528,Active
2759,2258,Debit,2.13142E+14,1934-01-01,905,Blocked
2760,3826,Credit,4.45774E+15,2029-06-01,877,Blocked
2761,2644,Debit,3.52578E+15,2026-08-01,170,Active
2762,3413,Credit,4.65163E+15,1935-05-01,847,Active
2763,3913,Credit,6.01182E+15,2029-06-01,865,Blocked
2764,5789,Debit,6.56592E+15,2026-09-01,610,Active
2765,4372,Debit,4.56886E+18,1934-12-01,238,Active
2766,2437,Debit,2.26933E+15,2026-11-01,828,Active
2767,6720,Debit,3.04491E+13,1934-12-01,456,Active
2768,3955,Debit,6.7624E+11,2028-04-01,211,Active
2769,5341,Debit,3.56004E+15,2027-06-01,217,Active
2770,1209,Debit,2.31829E+15,1931-10-01,534,Active
2771,352,Debit,2.40885E+15,1933-05-01,840,Blocked
2772,2192,Credit,4.91193E+15,1933-12-01,947,Blocked
2773,2489,Debit,4.98289E+15,2025-10-01,903,Blocked
2774,2260,Debit,4.62618E+15,1934-11-01,680,Blocked
2775,442,Debit,4.29727E+15,1930-01-01,809,Blocked
2776,2658,Credit,5.5066E+15,1932-12-01,924,Blocked
2777,1673,Debit,4.40266E+15,1934-12-01,773,Blocked
2778,6715,Debit,5.49833E+15,1933-02-01,755,Active
2779,6888,Credit,4.68417E+18,2028-04-01,663,Blocked
2780,4371,Debit,3.05787E+13,1935-08-01,556,Active
2781,3968,Debit,6.30463E+11,2026-08-01,661,Active
2782,6474,Debit,3.04876E+13,1933-07-01,695,Blocked
2783,2598,Debit,3.05928E+13,2025-11-01,498,Blocked
2784,1174,Debit,4.14316E+12,1930-10-01,535,Active
2785,2442,Debit,3.53591E+15,2026-09-01,477,Active
2786,1888,Debit,4.43763E+12,1930-02-01,497,Blocked
2787,1934,Debit,4.04941E+12,2026-08-01,277,Active
2788,3672,Credit,4.63614E+18,2027-02-01,599,Blocked
2789,1236,Debit,4.21273E+15,1932-11-01,571,Blocked
2790,5328,Debit,4.77332E+18,1933-04-01,775,Blocked
2791,6186,Debit,5.1399E+15,2027-09-01,232,Blocked
2792,3076,Debit,6.76382E+11,1933-06-01,969,Active
2793,2723,Debit,2.23641E+15,1934-09-01,284,Active
2794,6577,Credit,5.75789E+11,1930-03-01,651,Active
2795,2956,Debit,2.27662E+15,1931-06-01,746,Blocked
2796,6472,Debit,3.44737E+14,1932-12-01,876,Blocked
2797,4254,Debit,6.75969E+11,1930-03-01,469,Active
2798,4436,Debit,60488206818,2029-05-01,935,Blocked
2799,1598,Debit,1.80004E+14,2028-08-01,714,Active
2800,6098,Credit,2.24238E+15,1930-05-01,253,Active
2801,4721,Debit,3.52919E+15,1933-03-01,368,Blocked
2802,858,Debit,3.55329E+15,2029-12-01,517,Active
2803,4743,Credit,6.39078E+11,2029-03-01,692,Blocked
2804,4534,Credit,3.89152E+13,1931-03-01,795,Active
2805,3662,Debit,1.80025E+14,1930-03-01,881,Blocked
2806,6496,Debit,3.66578E+13,2026-05-01,449,Active
2807,4246,Credit,3.46187E+14,2028-11-01,158,Active
2808,979,Debit,4.3494E+15,1930-10-01,161,Active
2809,4551,Credit,6.58463E+15,1933-03-01,730,Blocked
2810,4650,Debit,4.32028E+15,2029-12-01,345,Active
2811,5857,Debit,3.02806E+13,2027-04-01,744,Active
2812,6765,Debit,4.97817E+18,2027-10-01,666,Active
2813,6933,Credit,4.23861E+15,2025-12-01,840,Blocked
2814,1962,Debit,3.05011E+13,1931-12-01,597,Active
2815,6118,Credit,4.18866E+15,1930-07-01,219,Blocked
2816,6605,Credit,3.59588E+15,1931-03-01,784,Blocked
2817,5037,Debit,4.84432E+15,2027-05-01,434,Active
2818,3593,Debit,3.54282E+15,1930-06-01,920,Blocked
2819,2312,Credit,6.39038E+11,2029-03-01,225,Active
2820,6363,Credit,3.70201E+14,2028-12-01,315,Blocked
2821,4109,Credit,3.52119E+15,1934-04-01,187,Blocked
2822,3468,Credit,3.03591E+13,1932-07-01,575,Active
2823,5897,Credit,6.30499E+11,1935-04-01,943,Active
2824,2458,Credit,3.57075E+15,2028-07-01,143,Active
2825,6291,Credit,4.45248E+15,1931-07-01,157,Active
2826,3957,Credit,4.03354E+12,2027-02-01,450,Active
2827,2022,Debit,2.13167E+14,1930-01-01,355,Active
2828,4738,Credit,2.22626E+15,1930-05-01,208,Active
2829,5548,Credit,5.44205E+15,2029-10-01,469,Blocked
2830,6960,Debit,3.52376E+15,2029-04-01,744,Active
2831,1328,Credit,3.41454E+14,1930-01-01,832,Blocked
2832,3308,Debit,3.52986E+15,1934-10-01,128,Blocked
2833,1295,Credit,3.88506E+13,1934-04-01,235,Active
2834,1545,Debit,4.38304E+15,1930-04-01,378,Active
2835,2268,Credit,6.01174E+15,2026-03-01,157,Active
2836,4626,Credit,2.27745E+15,2028-06-01,173,Active
2837,1992,Credit,5.1455E+15,1933-09-01,589,Active
2838,4323,Credit,3.48185E+14,1931-11-01,801,Active
2839,4392,Debit,1.80089E+14,2028-06-01,515,Active
2840,1112,Debit,3.55861E+15,1933-02-01,310,Blocked
2841,3842,Debit,4.27104E+12,2029-11-01,374,Blocked
2842,1725,Debit,3.77066E+14,1931-02-01,841,Active
2843,3859,Credit,4.11723E+18,2027-07-01,706,Blocked
2844,5460,Credit,3.03585E+13,2028-07-01,964,Active
2845,1636,Debit,3.64609E+13,2029-12-01,175,Blocked
2846,2081,Credit,1.80038E+14,1933-08-01,134,Blocked
2847,5147,Debit,5.41791E+15,1934-06-01,364,Active
2848,3644,Credit,4.67102E+12,2029-12-01,139,Blocked
2849,4878,Debit,3.58821E+15,1932-04-01,132,Active
2850,5154,Debit,4.9762E+12,2028-06-01,410,Active
2851,3652,Credit,3.03568E+13,2028-07-01,900,Active
2852,2756,Debit,4.9046E+15,1933-06-01,101,Blocked
2853,4111,Debit,3.02814E+13,1934-03-01,950,Blocked
2854,6060,Credit,4.51734E+12,1935-07-01,464,Blocked
2855,18,Debit,1.80019E+14,2026-07-01,428,Active
2856,5894,Credit,6.54878E+15,1934-05-01,735,Active
2857,5968,Credit,4.7952E+18,2028-11-01,170,Blocked
2858,3488,Debit,4.42657E+12,1931-10-01,420,Active
2859,1441,Debit,3.00545E+13,1935-04-01,849,Blocked
2860,2693,Debit,6.01153E+15,1935-03-01,255,Active
2861,3991,Credit,3.04081E+13,1934-10-01,450,Blocked
2862,5205,Credit,3.55018E+15,1930-09-01,432,Active
2863,6266,Debit,2.50677E+15,1932-05-01,749,Active
2864,4788,Debit,4.5397E+12,1933-08-01,950,Blocked
2865,3284,Credit,3.59547E+15,2025-09-01,469,Blocked
2866,3628,Debit,5.66227E+11,2028-07-01,334,Active
2867,844,Debit,4.73745E+15,2029-03-01,480,Active
2868,1461,Debit,3.02046E+13,2025-11-01,308,Blocked
2869,768,Credit,2.13184E+14,1934-05-01,454,Active
2870,1807,Debit,2.23846E+15,1931-08-01,390,Active
2871,3412,Debit,6.50067E+15,1930-01-01,215,Blocked
2872,6233,Credit,6.53543E+15,2027-12-01,183,Blocked
2873,828,Debit,3.6272E+13,1934-06-01,859,Active
2874,5381,Credit,4.73579E+12,1932-05-01,664,Active
2875,3685,Credit,4.06991E+18,2027-01-01,750,Blocked
2876,1041,Credit,4.82376E+15,1930-09-01,112,Active
2877,6269,Credit,4.37055E+18,1932-07-01,614,Active
2878,4861,Credit,6.01176E+15,2027-04-01,123,Blocked
2879,6423,Debit,4.0059E+15,1931-04-01,759,Active
2880,6818,Credit,2.70602E+15,2026-12-01,362,Active
2881,3310,Debit,3.49561E+14,2026-05-01,831,Active
2882,5794,Credit,60485807881,1933-11-01,177,Active
2883,6048,Credit,6.01125E+15,1930-08-01,289,Blocked
2884,2081,Debit,5.3885E+15,2026-07-01,986,Blocked
2885,5120,Credit,3.5074E+15,1933-04-01,286,Active
2886,2367,Debit,6.53017E+15,2028-09-01,271,Blocked
2887,5512,Debit,6.01193E+15,1932-07-01,870,Blocked
2888,6388,Debit,2.1316E+14,1931-04-01,133,Blocked
2889,1655,Debit,3.03776E+13,1933-07-01,330,Blocked
2890,1694,Debit,3.04177E+13,1933-03-01,566,Blocked
2891,3780,Credit,4.19991E+15,2026-01-01,984,Active
2892,6445,Debit,4.18897E+15,2028-05-01,542,Active
2893,4408,Debit,3.57232E+15,1932-08-01,120,Blocked
2894,6127,Debit,4.72287E+15,1935-05-01,821,Active
2895,1763,Credit,3.55981E+15,1935-06-01,608,Active
2896,4289,Debit,4.22024E+18,2029-04-01,151,Active
2897,3748,Debit,3.00866E+13,2029-02-01,330,Active
2898,5191,Debit,2.13128E+14,1935-04-01,786,Blocked
2899,6735,Credit,3.4067E+14,1932-12-01,226,Active
2900,5145,Credit,4.82308E+12,1935-06-01,784,Blocked
2901,4400,Debit,3.57592E+15,2026-12-01,863,Active
2902,6661,Credit,6.76372E+11,2027-05-01,613,Active
2903,4371,Debit,4.67771E+15,2029-03-01,108,Blocked
2904,2195,Debit,4.31348E+15,2027-04-01,109,Blocked
2905,1961,Credit,6.01174E+15,2025-11-01,458,Active
2906,2990,Credit,3.57139E+15,2027-10-01,544,Blocked
2907,926,Credit,4.56145E+12,2025-10-01,916,Active
2908,1500,Debit,3.77376E+14,2026-05-01,661,Blocked
2909,4534,Credit,4.04161E+12,2027-11-01,733,Active
2910,5601,Credit,3.7663E+14,1930-11-01,875,Active
2911,6542,Debit,5.54352E+15,1932-10-01,742,Active
2912,5195,Debit,3.54125E+15,1932-07-01,206,Blocked
2913,6622,Debit,4.94494E+18,1931-01-01,766,Active
2914,5132,Debit,3.51091E+15,1931-03-01,914,Blocked
2915,3440,Credit,6.75999E+11,1931-09-01,319,Active
2916,670,Credit,3.51307E+15,2028-06-01,353,Blocked
2917,3874,Debit,6.76218E+11,1930-07-01,326,Blocked
2918,2891,Debit,3.72408E+14,2028-05-01,817,Active
2919,2282,Credit,3.73892E+14,2028-08-01,468,Active
2920,3813,Debit,3.56446E+15,1932-05-01,953,Active
2921,1025,Credit,3.5903E+15,1933-03-01,142,Blocked
2922,700,Debit,4.79194E+15,1932-02-01,695,Active
2923,3597,Debit,3.55482E+15,2028-08-01,361,Active
2924,1363,Credit,4.18632E+15,2029-03-01,572,Blocked
2925,3914,Credit,4.38807E+15,1935-02-01,748,Blocked
2926,3638,Credit,3.55444E+15,1932-09-01,767,Blocked
2927,4035,Debit,3.50222E+15,2026-01-01,709,Blocked
2928,2327,Credit,1.80068E+14,1932-10-01,723,Blocked
2929,3452,Debit,3.41053E+14,2029-10-01,145,Blocked
2930,3397,Debit,6.76381E+11,2028-02-01,533,Active
2931,3463,Credit,5.75849E+11,1932-08-01,760,Active
2932,5819,Credit,6.52893E+15,1931-05-01,765,Blocked
2933,4683,Credit,3.54248E+15,1932-12-01,439,Blocked
2934,637,Credit,3.56633E+15,2029-06-01,738,Blocked
2935,1834,Credit,5.02077E+11,2029-09-01,621,Blocked
2936,805,Credit,4.65728E+12,1931-07-01,130,Blocked
2937,3494,Credit,1.8004E+14,1934-10-01,472,Blocked
2938,634,Debit,4.04765E+18,2029-09-01,656,Blocked
2939,4008,Credit,4.47738E+15,1934-10-01,860,Active
2940,6431,Debit,4.1653E+12,2028-07-01,612,Active
2941,1681,Debit,6.59203E+15,1932-06-01,959,Blocked
2942,1911,Debit,3.55261E+15,2028-09-01,489,Blocked
2943,1348,Credit,6.01106E+15,1935-01-01,870,Active
2944,261,Credit,3.57965E+15,1935-02-01,500,Blocked
2945,4682,Credit,3.01621E+13,1930-06-01,199,Active
2946,3189,Credit,3.04025E+13,1932-01-01,772,Blocked
2947,2235,Debit,4.43249E+12,1934-02-01,679,Active
2948,2841,Debit,6.52677E+15,1930-05-01,488,Active
2949,5626,Credit,3.53102E+15,1930-05-01,670,Active
2950,2589,Debit,5.01851E+11,1932-06-01,220,Active
2951,5159,Credit,3.042E+13,1934-06-01,802,Blocked
2952,3944,Debit,2.25525E+15,2028-03-01,988,Blocked
2953,4037,Credit,1.80068E+14,1934-11-01,466,Active
2954,3610,Credit,2.24382E+15,2028-11-01,844,Active
2955,6023,Credit,3.79919E+14,1932-04-01,138,Active
2956,1670,Debit,3.53871E+15,1934-01-01,890,Blocked
2957,4277,Debit,2.72093E+15,1930-02-01,719,Active
2958,5648,Credit,3.02092E+13,1934-07-01,614,Blocked
2959,4343,Debit,2.25632E+15,2026-04-01,234,Active
2960,725,Credit,4.97383E+12,2026-05-01,189,Active
2961,2273,Credit,3.0505E+13,1934-11-01,140,Active
2962,3371,Debit,5.01836E+11,2027-02-01,502,Active
2963,1597,Credit,3.73206E+14,2027-07-01,825,Active
2964,672,Debit,3.46009E+14,2027-10-01,514,Blocked
2965,635,Credit,5.5126E+15,1934-10-01,378,Active
2966,1035,Credit,5.34521E+15,1935-01-01,524,Blocked
2967,6146,Debit,4.5825E+15,1934-08-01,698,Blocked
2968,1313,Credit,3.54648E+15,2029-09-01,369,Blocked
2969,1721,Debit,60480146327,1933-01-01,644,Blocked
2970,133,Credit,4.54212E+12,2026-05-01,756,Active
2971,2810,Debit,3.04441E+13,1935-07-01,678,Blocked
2972,2563,Debit,3.72728E+14,1932-10-01,329,Active
2973,4019,Debit,3.01022E+13,1933-10-01,130,Active
2974,1293,Debit,3.48632E+14,2027-07-01,792,Active
2975,5421,Debit,2.13186E+14,1931-06-01,827,Active
2976,1794,Debit,3.00223E+13,2028-05-01,430,Active
2977,1377,Debit,4.66909E+18,1934-03-01,553,Active
2978,4582,Debit,2.13133E+14,1935-02-01,782,Blocked
2979,3033,Debit,4.25634E+15,2029-06-01,634,Active
2980,1897,Credit,3.5021E+15,2027-08-01,637,Blocked
2981,4285,Credit,4.96412E+15,2029-10-01,198,Active
2982,6576,Debit,4.53761E+15,2029-01-01,190,Active
2983,4747,Debit,5.87314E+11,1934-06-01,891,Active
2984,3753,Debit,4.74296E+12,2026-10-01,840,Blocked
2985,2775,Debit,5.03803E+11,1935-04-01,499,Active
2986,4651,Credit,4.64133E+15,1930-09-01,717,Active
2987,2831,Debit,2.61584E+15,1933-11-01,696,Blocked
2988,6377,Credit,60417708090,2028-03-01,815,Blocked
2989,3008,Debit,3.04089E+13,1930-11-01,986,Active
2990,3183,Credit,2.13152E+14,2028-02-01,258,Blocked
2991,4321,Credit,1.80047E+14,1935-05-01,892,Active
2992,3735,Credit,6.52152E+15,1930-08-01,334,Active
2993,2030,Credit,3.5859E+15,2025-09-01,240,Active
2994,2763,Debit,2.63397E+15,2027-08-01,684,Active
2995,126,Debit,4.45213E+15,2029-01-01,190,Blocked
2996,6564,Debit,3.56411E+15,2028-10-01,873,Active
2997,6305,Debit,4.8236E+18,2028-09-01,788,Active
2998,4004,Debit,6.55693E+15,2025-09-01,561,Blocked
2999,1528,Debit,4.9713E+15,2029-11-01,622,Active
3000,6093,Credit,2.13189E+14,1932-06-01,689,Blocked
3001,121,Credit,4.41028E+15,1932-06-01,604,Blocked
3002,828,Credit,3.55586E+15,2029-01-01,131,Active
3003,2309,Credit,5.75489E+11,2027-03-01,221,Blocked
3004,2322,Credit,3.03216E+13,2029-03-01,383,Blocked
3005,60,Credit,4.13061E+15,2026-10-01,384,Blocked
3006,385,Credit,4.6381E+12,2027-10-01,307,Blocked
3007,969,Credit,4.55013E+15,1931-05-01,506,Blocked
3008,1180,Debit,3.55667E+15,1933-01-01,483,Active
3009,2657,Credit,5.02019E+11,1934-05-01,491,Blocked
3010,5634,Credit,4.59063E+18,2026-11-01,427,Blocked
3011,2542,Credit,4.10673E+15,1933-10-01,842,Blocked
3012,1772,Debit,2.13197E+14,1935-04-01,675,Active
3013,6103,Credit,5.81355E+11,1931-07-01,350,Active
3014,3063,Debit,4.37716E+15,1933-04-01,714,Active
3015,6407,Debit,3.50018E+15,2027-07-01,980,Blocked
3016,5625,Debit,6.53801E+15,2026-01-01,470,Blocked
3017,3460,Credit,5.68095E+11,1935-04-01,337,Active
3018,1114,Credit,4.87441E+18,1932-10-01,992,Blocked
3019,969,Credit,1.80092E+14,1933-05-01,767,Active
3020,2102,Credit,3.55774E+15,1935-04-01,237,Blocked
3021,2802,Debit,5.77772E+11,2026-11-01,434,Blocked
3022,6773,Debit,2.13149E+14,1935-07-01,565,Active
3023,4866,Debit,3.87594E+13,1931-02-01,104,Active
3024,5625,Credit,3.40037E+14,2028-10-01,706,Blocked
3025,2123,Credit,3.41807E+14,2025-09-01,803,Blocked
3026,4499,Credit,4.50375E+18,2027-09-01,354,Active
3027,1809,Debit,3.55783E+15,1931-04-01,922,Blocked
3028,2055,Debit,4.57955E+15,1934-05-01,128,Blocked
3029,2369,Debit,4.6389E+15,2026-08-01,637,Blocked
3030,366,Credit,4.81263E+12,2029-12-01,572,Active
3031,2915,Debit,3.49649E+14,1934-11-01,570,Active
3032,6777,Debit,4.13545E+12,1932-12-01,914,Blocked
3033,2470,Credit,4.12265E+12,1934-12-01,383,Blocked
3034,6479,Debit,3.65388E+13,1931-11-01,470,Blocked
3035,3638,Debit,3.40597E+14,2029-07-01,906,Blocked
3036,1955,Credit,2.24332E+15,2027-04-01,397,Blocked
3037,1284,Credit,1.80088E+14,2026-02-01,749,Active
3038,4853,Debit,4.23556E+18,2027-01-01,969,Active
3039,3963,Debit,3.69898E+13,2027-01-01,605,Blocked
3040,4204,Credit,4.43759E+12,1931-02-01,327,Active
3041,2686,Credit,3.40737E+14,1933-02-01,902,Blocked
3042,4143,Debit,3.40697E+14,1931-04-01,646,Blocked
3043,6311,Credit,3.40982E+14,1934-05-01,976,Blocked
3044,2570,Credit,3.59272E+15,1934-06-01,265,Active
3045,3605,Debit,4.54834E+12,1933-07-01,536,Blocked
3046,1496,Credit,3.02429E+13,1930-11-01,404,Active
3047,4660,Credit,6.0117E+15,1933-07-01,828,Active
3048,6312,Credit,3.57784E+15,1935-06-01,465,Blocked
3049,6768,Debit,4.69281E+15,2026-09-01,391,Active
3050,1472,Credit,4.64596E+15,2026-01-01,891,Blocked
3051,1763,Credit,4.89433E+12,1931-10-01,225,Blocked
3052,6662,Credit,3.54198E+15,1930-02-01,895,Active
3053,1319,Credit,4.8426E+18,1930-08-01,453,Active
3054,5928,Credit,3.53921E+15,1934-01-01,990,Blocked
3055,1352,Credit,4.74207E+12,2028-05-01,983,Active
3056,5215,Credit,3.55853E+15,1933-11-01,913,Blocked
3057,4011,Debit,3.59741E+15,1935-09-01,724,Active
3058,4497,Debit,2.25787E+15,1934-03-01,673,Blocked
3059,2934,Credit,4.60921E+15,1934-05-01,696,Active
3060,4156,Debit,4.89125E+15,2026-06-01,587,Blocked
3061,2784,Debit,4.28822E+15,1934-05-01,250,Active
3062,1039,Debit,5.47876E+15,2026-08-01,225,Active
3063,3197,Credit,3.63746E+13,1933-11-01,629,Active
3064,102,Credit,6.54847E+15,1930-05-01,878,Active
3065,3193,Credit,4.43341E+15,2029-04-01,108,Blocked
3066,181,Credit,4.09063E+12,2027-12-01,213,Active
3067,6223,Credit,6.75946E+11,1931-12-01,479,Active
3068,6044,Debit,5.01885E+11,2028-02-01,657,Blocked
3069,1692,Credit,4.70085E+15,2029-10-01,287,Active
3070,2817,Debit,6.39034E+11,1935-04-01,991,Blocked
3071,1122,Credit,5.20903E+15,2029-09-01,259,Blocked
3072,3487,Credit,4.13635E+15,1933-07-01,631,Active
3073,3201,Debit,2.70436E+15,1934-12-01,507,Active
3074,3912,Debit,6.75982E+11,1934-08-01,910,Active
3075,606,Credit,6.554E+15,1933-04-01,397,Active
3076,6682,Credit,4.27493E+18,1932-06-01,561,Active
3077,5090,Credit,3.52004E+15,1933-07-01,128,Blocked
3078,560,Credit,1.80052E+14,1933-11-01,341,Blocked
3079,2709,Credit,6.01128E+15,1931-11-01,489,Blocked
3080,5948,Debit,3.4541E+14,1930-09-01,193,Blocked
3081,2598,Credit,2.27936E+15,2025-09-01,740,Blocked
3082,1976,Debit,1.80082E+14,2026-03-01,183,Active
3083,5138,Debit,6.76221E+11,2028-04-01,148,Blocked
3084,2736,Credit,6.56119E+15,2026-04-01,873,Active
3085,783,Credit,2.70177E+15,1933-10-01,944,Blocked
3086,2271,Debit,4.07636E+15,1931-06-01,208,Blocked
3087,144,Credit,1.80064E+14,2027-05-01,299,Blocked
3088,2917,Credit,3.56651E+15,1935-05-01,807,Active
3089,1562,Credit,3.65041E+13,2029-12-01,828,Blocked
3090,5419,Credit,3.76483E+14,2029-02-01,609,Active
3091,1379,Debit,4.12652E+15,2026-04-01,889,Active
3092,5733,Debit,3.58192E+15,1931-09-01,324,Blocked
3093,3509,Credit,4.22002E+12,2028-06-01,501,Active
3094,3318,Debit,4.70454E+18,1934-04-01,595,Blocked
3095,6901,Credit,5.34091E+15,2025-12-01,647,Active
3096,4590,Debit,4.76686E+15,2026-11-01,939,Active
3097,314,Debit,2.35794E+15,1930-06-01,857,Blocked
3098,4774,Credit,4.68222E+15,1930-06-01,953,Blocked
3099,3316,Debit,4.66891E+15,1933-11-01,987,Active
3100,4263,Credit,4.93438E+15,2027-06-01,505,Active
3101,997,Credit,4.18984E+18,1930-11-01,953,Active
3102,1997,Debit,3.88376E+13,2026-09-01,315,Blocked
3103,3105,Debit,2.13164E+14,1932-04-01,988,Blocked
3104,348,Credit,6.56273E+15,1931-11-01,503,Active
3105,4302,Credit,3.50472E+15,1932-10-01,238,Blocked
3106,2393,Credit,4.63282E+15,2026-01-01,115,Blocked
3107,286,Credit,3.0582E+13,2026-12-01,724,Active
3108,4632,Credit,2.13141E+14,1932-12-01,381,Active
3109,1560,Debit,3.52865E+15,1933-09-01,794,Blocked
3110,5188,Credit,1.80004E+14,2026-09-01,713,Active
3111,1460,Debit,4.05045E+15,2027-04-01,969,Blocked
3112,1579,Debit,4.52646E+18,1931-09-01,255,Blocked
3113,5145,Debit,3.55294E+15,2025-11-01,104,Active
3114,5104,Credit,4.51465E+12,1933-03-01,820,Blocked
3115,5640,Credit,4.22419E+15,2027-12-01,455,Active
3116,2686,Debit,5.65426E+11,1933-09-01,417,Blocked
3117,2198,Credit,2.13172E+14,2029-11-01,221,Active
3118,6249,Debit,5.03808E+11,2028-03-01,241,Blocked
3119,1346,Debit,6.01179E+15,1930-03-01,542,Blocked
3120,6935,Credit,6.76114E+11,1932-06-01,959,Active
3121,5058,Debit,3.57911E+15,2026-05-01,966,Blocked
3122,5654,Credit,4.53188E+15,1932-12-01,299,Active
3123,3658,Credit,3.59434E+15,2026-03-01,905,Active
3124,2297,Debit,3.7472E+14,2025-12-01,690,Active
3125,2997,Debit,4.38978E+12,1932-03-01,860,Blocked
3126,648,Credit,5.82665E+11,1931-01-01,366,Blocked
3127,6179,Debit,1.80073E+14,1932-04-01,837,Blocked
3128,4919,Debit,4.8748E+18,1934-05-01,859,Active
3129,682,Credit,3.51441E+15,2029-11-01,971,Blocked
3130,6531,Debit,6.76398E+11,1933-07-01,868,Active
3131,6060,Debit,3.00228E+13,2028-10-01,195,Active
3132,1835,Debit,2.26633E+15,1933-06-01,886,Active
3133,5061,Credit,1.8E+14,2025-11-01,296,Active
3134,3793,Credit,4.56278E+18,2025-10-01,103,Blocked
3135,295,Credit,4.84889E+15,1933-01-01,209,Active
3136,6076,Credit,2.13129E+14,1931-07-01,684,Blocked
3137,5317,Debit,4.79629E+12,1933-08-01,733,Blocked
3138,2806,Debit,4.56063E+15,1933-09-01,821,Active
3139,387,Credit,3.53933E+15,1930-04-01,419,Active
3140,265,Credit,6.01114E+15,2029-08-01,269,Blocked
3141,1102,Credit,6.01182E+15,1935-05-01,123,Active
3142,3964,Credit,4.33996E+15,1930-02-01,569,Blocked
3143,4639,Debit,2.32914E+15,1931-03-01,402,Blocked
3144,6320,Credit,1.80025E+14,1932-01-01,224,Active
3145,5880,Credit,6.50085E+15,1930-12-01,332,Active
3146,4323,Debit,3.04907E+13,2028-04-01,602,Active
3147,5785,Credit,3.54109E+15,2027-11-01,114,Active
3148,4531,Debit,2.65716E+15,2029-01-01,761,Blocked
3149,5621,Debit,4.90621E+15,1932-06-01,539,Blocked
3150,128,Debit,3.51411E+15,2028-01-01,206,Active
3151,3843,Credit,4.68421E+15,2026-03-01,676,Active
3152,276,Debit,3.59907E+15,2027-07-01,315,Active
3153,3163,Credit,4.1878E+15,1930-03-01,446,Blocked
3154,4053,Credit,3.51468E+15,2029-05-01,417,Blocked
3155,1778,Debit,4.36163E+15,2026-04-01,809,Active
3156,1469,Credit,1.80019E+14,1934-10-01,239,Blocked
3157,589,Debit,2.23263E+15,2028-04-01,228,Blocked
3158,1629,Debit,6.55497E+15,1934-07-01,340,Active
3159,1678,Debit,4.14311E+18,1932-05-01,157,Blocked
3160,4784,Credit,4.84578E+12,2025-12-01,613,Blocked
